Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Week,DayOfWeek,Quarter,IsWeekend,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28
3,2020-11-16,9248,782,1,0,0,0,b,c,4526,2020,11,47,0,4,0,9917.0,9605.0,11447.0,10120.714285714286,10713.892857142857
3,2020-11-17,12332,1528,1,1,0,0,b,c,4526,2020,11,47,1,4,0,8812.0,7471.0,11020.0,10025.142857142857,10635.357142857143
3,2020-11-18,12120,938,1,1,0,0,b,c,4526,2020,11,47,2,4,0,11723.0,11475.0,11444.0,10528.0,10682.214285714286
3,2020-11-19,10999,1156,1,1,0,0,b,c,4526,2020,11,47,3,4,0,11515.0,11680.0,10792.0,10584.714285714286,10706.357142857143
3,2020-11-20,7990,817,1,0,0,0,b,c,4526,2020,11,47,4,4,0,11334.0,12628.0,11621.0,10511.0,10713.75
3,2020-11-21,6209,690,1,0,0,0,b,c,4526,2020,11,47,5,4,1,9325.0,11111.0,12385.0,10033.285714285714,10584.07142857143
3,2020-11-23,10511,851,1,1,0,0,b,c,4526,2020,11,48,0,4,0,8219.0,9120.0,10714.0,9588.142857142857,10363.5
3,2020-11-24,10109,858,1,0,0,0,b,c,4526,2020,11,48,1,4,0,9248.0,9917.0,11353.0,9915.57142857143,10356.25
3,2020-11-25,10209,929,1,0,0,0,b,c,4526,2020,11,48,2,4,0,12332.0,8812.0,10442.0,10038.57142857143,10311.82142857143
3,2020-11-26,9900,1018,1,1,0,0,b,c,4526,2020,11,48,3,4,0,12120.0,11723.0,10109.0,9735.285714285714,10303.5
3,2020-11-27,7902,916,1,0,0,0,b,c,4526,2020,11,48,4,4,0,10999.0,11515.0,10511.0,9418.142857142857,10296.035714285714
3,2020-11-28,9112,1106,1,1,0,0,b,c,4526,2020,11,48,5,4,1,7990.0,11334.0,12340.0,8975.714285714286,10202.857142857143
3,2020-11-30,10734,983,1,1,0,0,b,c,4526,2020,11,49,0,4,0,6209.0,9325.0,10820.0,9136.0,10087.57142857143
3,2020-12-01,9215,829,1,0,0,0,b,c,4526,2020,12,49,1,4,0,10511.0,8219.0,11056.0,9782.42857142857,10084.5
3,2020-12-02,9073,648,1,0,0,0,b,c,4526,2020,12,49,2,4,0,10109.0,9248.0,9605.0,9597.285714285714,10018.75
3,2020-12-03,9095,901,1,0,0,0,b,c,4526,2020,12,49,3,4,0,10209.0,12332.0,7471.0,9449.285714285714,9999.75
3,2020-12-04,10401,969,1,1,0,0,b,c,4526,2020,12,49,4,4,0,9900.0,12120.0,11475.0,9290.142857142857,10057.75
3,2020-12-05,8812,1019,1,1,0,0,b,c,4526,2020,12,49,5,4,1,7902.0,10999.0,11680.0,9361.714285714286,10019.392857142857
3,2020-12-07,9727,1096,1,1,0,0,b,c,4526,2020,12,50,0,4,0,9112.0,7990.0,12628.0,9491.714285714286,9916.964285714286
3,2020-12-08,9770,705,1,0,0,0,b,c,4526,2020,12,50,1,4,0,10734.0,6209.0,11111.0,9579.57142857143,9813.357142857143
3,2020-12-09,9282,893,1,0,0,0,b,c,4526,2020,12,50,2,4,0,9215.0,10511.0,9120.0,9441.857142857143,9765.464285714286
3,2020-12-10,10707,780,1,1,0,0,b,c,4526,2020,12,50,3,4,0,9073.0,10109.0,9917.0,9451.42857142857,9771.25
3,2020-12-11,7947,963,1,0,0,0,b,c,4526,2020,12,50,4,4,0,9095.0,10209.0,8812.0,9684.857142857143,9799.464285714286
3,2020-12-12,7957,694,1,0,0,0,b,c,4526,2020,12,50,5,4,1,10401.0,9900.0,11723.0,9520.857142857143,9768.57142857143
3,2020-12-14,9923,1064,1,1,0,0,b,c,4526,2020,12,51,0,4,0,8812.0,7902.0,11515.0,9171.714285714286,9634.07142857143
3,2020-12-15,9591,708,1,0,0,0,b,c,4526,2020,12,51,1,4,0,9727.0,9112.0,11334.0,9330.42857142857,9577.214285714286
3,2020-12-16,11014,998,1,1,0,0,b,c,4526,2020,12,51,2,4,0,9770.0,10734.0,9325.0,9311.0,9514.964285714286
3,2020-12-17,9661,1014,1,0,0,0,b,c,4526,2020,12,51,3,4,0,9282.0,9215.0,8219.0,9488.714285714286,9575.285714285714
3,2020-12-18,7955,754,1,0,0,0,b,c,4526,2020,12,51,4,4,0,10707.0,9073.0,9248.0,9542.857142857143,9626.785714285714
3,2020-12-19,7389,722,1,0,0,0,b,c,4526,2020,12,51,5,4,1,7947.0,9095.0,12332.0,9149.714285714286,9580.607142857143
3,2020-12-21,10531,853,1,1,0,0,b,c,4526,2020,12,52,0,4,0,7957.0,10401.0,12120.0,9070.0,9404.07142857143
3,2020-12-22,9682,965,1,0,0,0,b,c,4526,2020,12,52,1,4,0,9923.0,8812.0,10999.0,9437.714285714286,9347.32142857143
3,2020-12-23,10175,1019,1,0,0,0,b,c,4526,2020,12,52,2,4,0,9591.0,9727.0,7990.0,9403.285714285714,9300.285714285714
3,2020-12-24,8322,800,1,0,0,0,b,c,4526,2020,12,52,3,4,0,11014.0,9770.0,6209.0,9486.714285714286,9378.32142857143
3,2020-12-26,9237,871,1,1,0,0,b,c,4526,2020,12,52,5,4,1,9661.0,9282.0,10511.0,9102.142857142857,9453.785714285714
3,2020-12-28,7439,680,1,0,0,0,b,c,4526,2020,12,53,0,4,0,7955.0,10707.0,10109.0,9041.57142857143,9408.285714285714
3,2020-12-29,11709,1202,1,1,0,0,b,c,4526,2020,12,53,1,4,0,7389.0,7947.0,10209.0,8967.857142857143,9312.92857142857
3,2020-12-30,9472,695,1,0,0,0,b,c,4526,2020,12,53,2,4,0,10531.0,7957.0,9900.0,9585.0,9366.5
3,2020-12-31,9628,968,1,0,0,0,b,c,4526,2020,12,53,3,4,0,9682.0,9923.0,7902.0,9433.714285714286,9351.214285714286
3,2021-01-02,9120,1034,1,1,0,0,b,c,4526,2021,1,53,5,1,1,10175.0,9591.0,9112.0,9426.0,9412.857142857143
3,2021-01-04,8455,905,1,0,0,0,b,c,4526,2021,1,1,0,1,0,8322.0,11014.0,10734.0,9275.285714285714,9413.142857142857
3,2021-01-05,10836,793,1,1,0,0,b,c,4526,2021,1,1,1,1,0,9237.0,9661.0,9215.0,9294.285714285714,9331.75
3,2021-01-06,8199,823,1,0,0,0,b,c,4526,2021,1,1,2,1,0,7439.0,7955.0,9073.0,9522.714285714286,9389.642857142857
3,2021-01-07,10101,869,1,0,0,0,b,c,4526,2021,1,1,3,1,0,11709.0,7389.0,9095.0,9631.285714285714,9358.42857142857
3,2021-01-08,9532,798,1,1,0,0,b,c,4526,2021,1,1,4,1,0,9472.0,10531.0,10401.0,9401.57142857143,9394.357142857143
3,2021-01-09,9532,920,1,1,0,0,b,c,4526,2021,1,1,5,1,1,9628.0,9682.0,8812.0,9410.142857142857,9363.32142857143
3,2021-01-11,11215,914,1,1,0,0,b,c,4526,2021,1,2,0,1,0,9120.0,10175.0,9727.0,9396.42857142857,9389.035714285714
3,2021-01-12,10189,1076,1,1,0,0,b,c,4526,2021,1,2,1,1,0,8455.0,8322.0,9770.0,9695.714285714286,9442.17857142857
3,2021-01-13,10271,811,1,1,0,0,b,c,4526,2021,1,2,2,1,0,10836.0,9237.0,9282.0,9943.42857142857,9457.142857142857
3,2021-01-14,10779,900,1,1,0,0,b,c,4526,2021,1,2,3,1,0,8199.0,7439.0,10707.0,9862.714285714286,9492.464285714286
3,2021-01-15,9245,886,1,0,0,0,b,c,4526,2021,1,2,4,1,0,10101.0,11709.0,7947.0,10231.285714285714,9495.035714285714
3,2021-01-16,6916,502,1,0,0,0,b,c,4526,2021,1,2,5,1,1,9532.0,9472.0,7957.0,10109.0,9541.392857142857
3,2021-01-18,7998,789,1,0,0,0,b,c,4526,2021,1,3,0,1,0,9532.0,9628.0,9923.0,9735.285714285714,9504.214285714286
3,2021-01-19,10277,982,1,0,0,0,b,c,4526,2021,1,3,1,1,0,11215.0,9120.0,9591.0,9516.142857142857,9435.464285714286
3,2021-01-20,9449,1072,1,0,0,0,b,c,4526,2021,1,3,2,1,0,10189.0,8455.0,11014.0,9382.142857142857,9459.964285714286
3,2021-01-21,10830,1201,1,0,0,0,b,c,4526,2021,1,3,3,1,0,10271.0,10836.0,9661.0,9276.42857142857,9404.07142857143
3,2021-01-22,7976,667,1,0,0,0,b,c,4526,2021,1,3,4,1,0,10779.0,8199.0,7955.0,9356.285714285714,9445.82142857143
3,2021-01-23,7635,567,1,0,0,0,b,c,4526,2021,1,3,5,1,1,9245.0,10101.0,7389.0,8955.857142857143,9446.57142857143
3,2021-01-25,9900,719,1,1,0,0,b,c,4526,2021,1,4,0,1,0,6916.0,9532.0,10531.0,8725.857142857143,9455.357142857143
3,2021-01-26,12040,917,1,1,0,0,b,c,4526,2021,1,4,1,1,0,7998.0,9532.0,9682.0,9152.142857142857,9432.82142857143
3,2021-01-27,9103,945,1,0,0,0,b,c,4526,2021,1,4,2,1,0,10277.0,11215.0,10175.0,9729.57142857143,9517.035714285714
3,2021-01-28,10252,1251,1,1,0,0,b,c,4526,2021,1,4,3,1,0,9449.0,10189.0,8322.0,9561.857142857143,9478.75
3,2021-01-29,7462,794,1,0,0,0,b,c,4526,2021,1,4,4,1,0,10830.0,10271.0,9237.0,9676.57142857143,9547.67857142857
3,2021-01-30,8780,771,1,1,0,0,b,c,4526,2021,1,4,5,1,1,7976.0,10779.0,7439.0,9195.42857142857,9484.285714285714
3,2021-02-01,7396,851,1,0,0,0,b,c,4526,2021,2,5,0,1,0,7635.0,9245.0,11709.0,9310.285714285714,9532.17857142857
3,2021-02-02,10477,857,1,1,0,0,b,c,4526,2021,2,5,1,1,0,9900.0,6916.0,9472.0,9276.142857142857,9378.142857142857
3,2021-02-03,12071,882,1,1,0,0,b,c,4526,2021,2,5,2,1,0,12040.0,7998.0,9628.0,9358.57142857143,9414.035714285714
3,2021-02-04,10269,885,1,0,0,0,b,c,4526,2021,2,5,3,1,0,9103.0,10277.0,9120.0,9363.0,9501.285714285714
3,2021-02-05,9328,731,1,0,0,0,b,c,4526,2021,2,5,4,1,0,10252.0,9449.0,8455.0,9529.57142857143,9542.32142857143
3,2021-02-06,9317,692,1,1,0,0,b,c,4526,2021,2,5,5,1,1,7462.0,10830.0,10836.0,9397.57142857143,9573.5
3,2021-02-08,10454,1284,1,1,0,0,b,c,4526,2021,2,6,0,1,0,8780.0,7976.0,8199.0,9662.57142857143,9519.25
3,2021-02-09,9287,827,1,0,0,0,b,c,4526,2021,2,6,1,1,0,7396.0,7635.0,10101.0,9901.714285714286,9599.785714285714
3,2021-02-10,11893,1062,1,1,0,0,b,c,4526,2021,2,6,2,1,0,10477.0,9900.0,9532.0,10171.857142857143,9570.714285714286
3,2021-02-11,8800,656,1,0,0,0,b,c,4526,2021,2,6,3,1,0,12071.0,12040.0,9532.0,10374.142857142857,9655.035714285714
3,2021-02-12,10659,1034,1,1,0,0,b,c,4526,2021,2,6,4,1,0,10269.0,9103.0,11215.0,9906.857142857143,9628.892857142857
3,2021-02-13,9331,859,1,1,0,0,b,c,4526,2021,2,6,5,1,1,9328.0,10252.0,10189.0,9962.57142857143,9609.035714285714
3,2021-02-15,8826,711,1,0,0,0,b,c,4526,2021,2,7,0,1,0,9317.0,7462.0,10271.0,9963.0,9578.392857142857
3,2021-02-16,10328,1272,1,0,0,0,b,c,4526,2021,2,7,1,1,0,10454.0,8780.0,10779.0,9892.857142857143,9526.785714285714
3,2021-02-17,11322,1131,1,0,0,0,b,c,4526,2021,2,7,2,1,0,9287.0,7396.0,9245.0,9874.857142857143,9510.67857142857
3,2021-02-18,11294,926,1,1,0,0,b,c,4526,2021,2,7,3,1,0,11893.0,10477.0,6916.0,10165.57142857143,9584.857142857143
3,2021-02-19,10812,988,1,1,0,0,b,c,4526,2021,2,7,4,1,0,8800.0,12071.0,7998.0,10080.0,9741.214285714286
3,2021-02-20,7807,848,1,0,0,0,b,c,4526,2021,2,7,5,1,1,10659.0,10269.0,10277.0,10367.42857142857,9841.714285714286
3,2021-02-22,9138,962,1,0,0,0,b,c,4526,2021,2,8,0,1,0,9331.0,9328.0,9449.0,9960.0,9753.5
3,2021-02-23,9791,775,1,0,0,0,b,c,4526,2021,2,8,1,1,0,8826.0,9317.0,10830.0,9932.42857142857,9742.392857142857
3,2021-02-24,9908,783,1,0,0,0,b,c,4526,2021,2,8,2,1,0,10328.0,10454.0,7976.0,10070.285714285714,9705.285714285714
3,2021-02-25,9365,873,1,0,0,0,b,c,4526,2021,2,8,3,1,0,11322.0,9287.0,7635.0,10010.285714285714,9774.285714285714
3,2021-02-26,9273,720,1,0,0,0,b,c,4526,2021,2,8,4,1,0,11294.0,11893.0,9900.0,9730.714285714286,9836.07142857143
3,2021-02-27,8894,909,1,0,0,0,b,c,4526,2021,2,8,5,1,1,10812.0,8800.0,12040.0,9442.0,9813.67857142857
3,2021-03-01,8993,912,1,0,0,0,b,c,4526,2021,3,9,0,1,0,7807.0,10659.0,9103.0,9168.0,9701.32142857143
3,2021-03-02,9792,817,1,0,0,0,b,c,4526,2021,3,9,1,1,0,9138.0,9331.0,10252.0,9337.42857142857,9697.392857142857
3,2021-03-03,9954,1021,1,0,0,0,b,c,4526,2021,3,9,2,1,0,9791.0,8826.0,7462.0,9430.857142857143,9680.964285714286
3,2021-03-04,10651,1308,1,0,0,0,b,c,4526,2021,3,9,3,1,0,9908.0,10328.0,8780.0,9454.142857142857,9769.964285714286
3,2021-03-05,9250,750,1,0,0,0,b,c,4526,2021,3,9,4,1,0,9365.0,11322.0,7396.0,9560.285714285714,9836.785714285714
3,2021-03-06,8161,624,1,0,0,0,b,c,4526,2021,3,9,5,1,1,9273.0,11294.0,10477.0,9543.857142857143,9903.0
3,2021-03-08,12042,1155,1,1,0,0,b,c,4526,2021,3,10,0,1,0,8894.0,10812.0,12071.0,9385.0,9820.285714285714
3,2021-03-09,10726,968,1,0,0,0,b,c,4526,2021,3,10,1,1,0,8993.0,7807.0,10269.0,9834.714285714286,9819.25
3,2021-03-10,12193,890,1,0,0,0,b,c,4526,2021,3,10,2,1,0,9792.0,9138.0,9328.0,10082.285714285714,9835.57142857143
3,2021-03-11,12803,965,1,1,0,0,b,c,4526,2021,3,10,3,1,0,9954.0,9791.0,9317.0,10425.285714285714,9937.892857142857
3,2021-03-12,10900,833,1,1,0,0,b,c,4526,2021,3,10,4,1,0,10651.0,9908.0,10454.0,10832.285714285714,10062.392857142857
3,2021-03-13,7399,592,1,0,0,0,b,c,4526,2021,3,10,5,1,1,9250.0,9365.0,9287.0,10867.857142857143,10078.32142857143
3,2021-03-15,10241,1139,1,0,0,0,b,c,4526,2021,3,11,0,1,0,8161.0,9273.0,11893.0,10603.42857142857,10010.892857142857
3,2021-03-16,10154,1058,1,0,0,0,b,c,4526,2021,3,11,1,1,0,12042.0,8894.0,8800.0,10900.57142857143,9951.892857142857
3,2021-03-17,10429,920,1,0,0,0,b,c,4526,2021,3,11,2,1,0,10726.0,8993.0,10659.0,10630.857142857143,10000.25
3,2021-03-18,11220,874,1,0,0,0,b,c,4526,2021,3,11,3,1,0,12193.0,9792.0,9331.0,10588.42857142857,9992.035714285714
3,2021-03-19,10128,1093,1,0,0,0,b,c,4526,2021,3,11,4,1,0,12803.0,9954.0,8826.0,10449.42857142857,10059.5
3,2021-03-20,11061,945,1,1,0,0,b,c,4526,2021,3,11,5,1,1,10900.0,10651.0,10328.0,10067.285714285714,10106.0
3,2021-03-22,9497,947,1,0,0,0,b,c,4526,2021,3,12,0,1,0,7399.0,9250.0,11322.0,10090.285714285714,10132.17857142857
3,2021-03-23,13190,1083,1,1,0,0,b,c,4526,2021,3,12,1,1,0,10241.0,8161.0,11294.0,10390.0,10067.0
3,2021-03-24,14111,1367,1,1,0,0,b,c,4526,2021,3,12,2,1,0,10154.0,12042.0,10812.0,10811.285714285714,10134.714285714286
3,2021-03-25,10309,873,1,0,0,0,b,c,4526,2021,3,12,3,1,0,10429.0,10726.0,7807.0,11376.57142857143,10252.535714285714
3,2021-03-26,11163,926,1,1,0,0,b,c,4526,2021,3,12,4,1,0,11220.0,12193.0,9138.0,11359.42857142857,10341.892857142857
3,2021-03-27,7778,595,1,0,0,0,b,c,4526,2021,3,12,5,1,1,10128.0,12803.0,9791.0,11351.285714285714,10414.214285714286
3,2021-03-29,12390,1040,1,1,0,0,b,c,4526,2021,3,13,0,1,0,11061.0,10900.0,9908.0,11015.57142857143,10342.32142857143
3,2021-03-30,13273,1530,1,1,0,0,b,c,4526,2021,3,13,1,1,0,9497.0,7399.0,9365.0,11205.42857142857,10430.964285714286
3,2021-03-31,11317,1336,1,0,0,0,b,c,4526,2021,3,13,2,1,0,13190.0,10241.0,9273.0,11744.857142857143,10570.535714285714
3,2021-04-01,12868,988,1,1,0,0,b,c,4526,2021,4,13,3,2,0,14111.0,10154.0,8894.0,11477.285714285714,10643.535714285714
3,2021-04-03,9460,850,1,0,0,0,b,c,4526,2021,4,13,5,2,1,10309.0,10429.0,8993.0,11299.714285714286,10785.464285714286
3,2021-04-05,12796,1216,1,1,0,0,b,c,4526,2021,4,14,0,2,0,11163.0,11220.0,9792.0,11178.42857142857,10802.142857142857
3,2021-04-06,11472,1025,1,0,0,0,b,c,4526,2021,4,14,1,2,0,7778.0,10128.0,9954.0,11411.714285714286,10909.42857142857
3,2021-04-07,12427,974,1,1,0,0,b,c,4526,2021,4,14,2,2,0,12390.0,11061.0,10651.0,11939.42857142857,10963.642857142857
3,2021-04-08,12538,1510,1,1,0,0,b,c,4526,2021,4,14,3,2,0,13273.0,9497.0,9250.0,11944.714285714286,11027.07142857143
3,2021-04-09,12248,1448,1,1,0,0,b,c,4526,2021,4,14,4,2,0,11317.0,13190.0,8161.0,11839.714285714286,11144.5
3,2021-04-10,8966,676,1,0,0,0,b,c,4526,2021,4,14,5,2,1,12868.0,14111.0,12042.0,11972.714285714286,11290.464285714286
3,2021-04-12,11717,1451,1,0,0,0,b,c,4526,2021,4,15,0,2,0,9460.0,10309.0,10726.0,11415.285714285714,11180.607142857143
3,2021-04-13,10544,940,1,0,0,0,b,c,4526,2021,4,15,1,2,0,12796.0,11163.0,12193.0,11737.714285714286,11216.0
3,2021-04-14,14515,1077,1,1,0,0,b,c,4526,2021,4,15,2,2,0,11472.0,7778.0,12803.0,11416.0,11157.107142857143
3,2021-04-15,12732,929,1,0,0,0,b,c,4526,2021,4,15,3,2,0,12427.0,12390.0,10900.0,11850.714285714286,11218.25
3,2021-04-16,11063,1175,1,1,0,0,b,c,4526,2021,4,15,4,2,0,12538.0,13273.0,7399.0,11894.285714285714,11283.67857142857
3,2021-04-17,11501,1052,1,1,0,0,b,c,4526,2021,4,15,5,2,1,12248.0,11317.0,10241.0,11683.57142857143,11414.535714285714
3,2021-04-19,10788,889,1,0,0,0,b,c,4526,2021,4,16,0,2,0,8966.0,12868.0,10154.0,11576.857142857143,11459.535714285714
3,2021-04-20,10832,1203,1,0,0,0,b,c,4526,2021,4,16,1,2,0,11717.0,9460.0,10429.0,11837.142857142857,11482.17857142857
3,2021-04-21,12528,1333,1,0,0,0,b,c,4526,2021,4,16,2,2,0,10544.0,12796.0,11220.0,11710.714285714286,11496.57142857143
3,2021-04-22,11594,1296,1,0,0,0,b,c,4526,2021,4,16,3,2,0,14515.0,11472.0,10128.0,11994.142857142857,11543.285714285714
3,2021-04-23,11506,918,1,1,0,0,b,c,4526,2021,4,16,4,2,0,12732.0,12427.0,11061.0,11576.857142857143,11595.642857142857
3,2021-04-24,9442,814,1,0,0,0,b,c,4526,2021,4,16,5,2,1,11063.0,12538.0,9497.0,11401.714285714286,11611.535714285714
3,2021-04-26,11135,997,1,0,0,0,b,c,4526,2021,4,17,0,2,0,11501.0,12248.0,13190.0,11170.142857142857,11609.57142857143
3,2021-04-27,12214,1062,1,0,0,0,b,c,4526,2021,4,17,1,2,0,10788.0,8966.0,14111.0,11117.857142857143,11536.17857142857
3,2021-04-28,12908,942,1,0,0,0,b,c,4526,2021,4,17,2,2,0,10832.0,11717.0,10309.0,11321.57142857143,11468.42857142857
3,2021-04-29,14104,1331,1,1,0,0,b,c,4526,2021,4,17,3,2,0,12528.0,10544.0,11163.0,11618.142857142857,11561.25
3,2021-04-30,12305,951,1,1,0,0,b,c,4526,2021,4,17,4,2,0,11594.0,14515.0,7778.0,11843.285714285714,11666.285714285714
3,2021-05-01,9487,969,1,0,0,0,b,c,4526,2021,5,17,5,2,1,11506.0,12732.0,12390.0,11944.857142857143,11827.964285714286
3,2021-05-03,12014,972,1,0,0,0,b,c,4526,2021,5,18,0,2,0,9442.0,11063.0,13273.0,11656.42857142857,11724.285714285714
3,2021-05-04,11998,1105,1,0,0,0,b,c,4526,2021,5,18,1,2,0,11135.0,11501.0,11317.0,12023.857142857143,11679.32142857143
3,2021-05-05,11817,854,1,0,0,0,b,c,4526,2021,5,18,2,2,0,12214.0,10788.0,12868.0,12147.142857142857,11703.642857142857
3,2021-05-06,13121,1227,1,1,0,0,b,c,4526,2021,5,18,3,2,0,12908.0,10832.0,9460.0,12090.42857142857,11666.107142857143
3,2021-05-07,12107,1363,1,1,0,0,b,c,4526,2021,5,18,4,2,0,14104.0,12528.0,12796.0,12120.857142857143,11796.857142857143
3,2021-05-08,10088,981,1,0,0,0,b,c,4526,2021,5,18,5,2,1,12305.0,11594.0,11472.0,11835.57142857143,11772.25
3,2021-05-10,13806,1152,1,1,0,0,b,c,4526,2021,5,19,0,2,0,9487.0,11506.0,12427.0,11518.857142857143,11722.82142857143
3,2021-05-11,12518,971,1,0,0,0,b,c,4526,2021,5,19,1,2,0,12014.0,9442.0,12538.0,12135.857142857143,11772.07142857143
3,2021-05-12,15730,1160,1,1,0,0,b,c,4526,2021,5,19,2,2,0,11998.0,11135.0,12248.0,12207.857142857143,11771.357142857143
3,2021-05-13,12666,1173,1,1,0,0,b,c,4526,2021,5,19,3,2,0,11817.0,12214.0,8966.0,12741.0,11895.714285714286
3,2021-05-14,13124,986,1,1,0,0,b,c,4526,2021,5,19,4,2,0,13121.0,12908.0,11717.0,12862.285714285714,12027.857142857143
3,2021-05-15,10195,1175,1,0,0,0,b,c,4526,2021,5,19,5,2,1,12107.0,14104.0,10544.0,12862.714285714286,12078.107142857143
3,2021-05-17,11588,991,1,0,0,0,b,c,4526,2021,5,20,0,2,0,10088.0,12305.0,14515.0,12589.57142857143,12065.642857142857
3,2021-05-18,14745,1835,1,1,0,0,b,c,4526,2021,5,20,1,2,0,13806.0,9487.0,12732.0,12803.857142857143,11961.107142857143
3,2021-05-19,13513,1571,1,0,0,0,b,c,4526,2021,5,20,2,2,0,12518.0,12014.0,11063.0,12938.0,12033.0
3,2021-05-20,12014,1190,1,0,0,0,b,c,4526,2021,5,20,3,2,0,15730.0,11998.0,11501.0,13080.142857142857,12120.5
3,2021-05-21,11346,954,1,0,0,0,b,c,4526,2021,5,20,4,2,0,12666.0,11817.0,10788.0,12549.285714285714,12138.82142857143
3,2021-05-22,9012,656,1,0,0,0,b,c,4526,2021,5,20,5,2,1,13124.0,13121.0,10832.0,12360.714285714286,12158.75
3,2021-05-24,11833,1066,1,0,0,0,b,c,4526,2021,5,21,0,2,0,10195.0,12107.0,12528.0,11773.285714285714,12093.75
3,2021-05-25,15214,1481,1,1,0,0,b,c,4526,2021,5,21,1,2,0,11588.0,10088.0,11594.0,12007.285714285714,12068.92857142857
3,2021-05-26,13238,1551,1,0,0,0,b,c,4526,2021,5,21,2,2,0,14745.0,13806.0,11506.0,12525.285714285714,12198.214285714286
3,2021-05-27,13881,1231,1,1,0,0,b,c,4526,2021,5,21,3,2,0,13513.0,12518.0,9442.0,12310.0,12260.07142857143
3,2021-05-28,11191,1323,1,0,0,0,b,c,4526,2021,5,21,4,2,0,12014.0,15730.0,11135.0,12362.57142857143,12418.607142857143
3,2021-05-29,11969,1106,1,1,0,0,b,c,4526,2021,5,21,5,2,1,11346.0,12666.0,12214.0,12245.0,12420.607142857143
3,2021-05-31,14204,1270,1,1,0,0,b,c,4526,2021,5,22,0,2,0,9012.0,13124.0,12908.0,12334.0,12411.857142857143
3,2021-06-01,13660,1001,1,0,0,0,b,c,4526,2021,6,22,1,2,0,11833.0,10195.0,14104.0,13075.714285714286,12458.142857142857
3,2021-06-02,14176,1677,1,1,0,0,b,c,4526,2021,6,22,2,2,0,15214.0,11588.0,12305.0,13336.714285714286,12442.285714285714
3,2021-06-03,13288,1264,1,0,0,0,b,c,4526,2021,6,22,3,2,0,13238.0,14745.0,9487.0,13188.42857142857,12509.107142857143
3,2021-06-04,11377,963,1,0,0,0,b,c,4526,2021,6,22,4,2,0,13881.0,13513.0,12014.0,13195.57142857143,12644.857142857143
3,2021-06-05,12865,1410,1,1,0,0,b,c,4526,2021,6,22,5,2,1,11191.0,12014.0,11998.0,12837.857142857143,12622.107142857143
3,2021-06-07,11931,1182,1,0,0,0,b,c,4526,2021,6,23,0,2,0,11969.0,11346.0,11817.0,13077.0,12653.07142857143
3,2021-06-08,12720,1433,1,0,0,0,b,c,4526,2021,6,23,1,2,0,14204.0,9012.0,13121.0,13071.57142857143,12657.142857142857
3,2021-06-09,13230,1222,1,0,0,0,b,c,4526,2021,6,23,2,2,0,13660.0,11833.0,12107.0,12859.57142857143,12642.82142857143
3,2021-06-10,15091,1271,1,1,0,0,b,c,4526,2021,6,23,3,2,0,14176.0,15214.0,10088.0,12798.142857142857,12682.92857142857
3,2021-06-11,14382,1664,1,1,0,0,b,c,4526,2021,6,23,4,2,0,13288.0,13238.0,13806.0,12928.857142857143,12861.607142857143
3,2021-06-12,11527,886,1,0,0,0,b,c,4526,2021,6,23,5,2,1,11377.0,13881.0,12518.0,13085.142857142857,12882.17857142857
3,2021-06-14,13315,1096,1,0,0,0,b,c,4526,2021,6,24,0,2,0,12865.0,11191.0,15730.0,13106.57142857143,12846.785714285714
3,2021-06-15,12322,1050,1,0,0,0,b,c,4526,2021,6,24,1,2,0,11931.0,11969.0,12666.0,13170.857142857143,12760.535714285714
3,2021-06-16,14629,1332,1,1,0,0,b,c,4526,2021,6,24,2,2,0,12720.0,14204.0,13124.0,13226.714285714286,12748.25
3,2021-06-17,14151,1690,1,1,0,0,b,c,4526,2021,6,24,3,2,0,13230.0,13660.0,10195.0,13499.42857142857,12802.0
3,2021-06-18,11666,1134,1,0,0,0,b,c,4526,2021,6,24,4,2,0,15091.0,14176.0,11588.0,13631.0,12943.285714285714
3,2021-06-19,11738,1413,1,0,0,0,b,c,4526,2021,6,24,5,2,1,14382.0,13288.0,14745.0,13141.714285714286,12946.07142857143
3,2021-06-21,12883,1335,1,0,0,0,b,c,4526,2021,6,25,0,2,0,11527.0,11377.0,13513.0,12764.0,12838.67857142857
3,2021-06-22,13092,1291,1,0,0,0,b,c,4526,2021,6,25,1,2,0,13315.0,12865.0,12014.0,12957.714285714286,12816.17857142857
3,2021-06-23,14638,1323,1,1,0,0,b,c,4526,2021,6,25,2,2,0,12322.0,11931.0,11346.0,12925.857142857143,12854.67857142857
3,2021-06-24,12506,1305,1,0,0,0,b,c,4526,2021,6,25,3,2,0,14629.0,12720.0,9012.0,13256.714285714286,12972.25
3,2021-06-25,12747,1160,1,0,0,0,b,c,4526,2021,6,25,4,2,0,14151.0,13230.0,11833.0,12953.42857142857,13097.035714285714
3,2021-06-26,10840,1335,1,0,0,0,b,c,4526,2021,6,25,5,2,1,11666.0,15091.0,15214.0,12752.857142857143,13129.67857142857
3,2021-06-28,13341,1478,1,1,0,0,b,c,4526,2021,6,26,0,2,0,11738.0,14382.0,13238.0,12634.857142857143,12973.464285714286
3,2021-06-29,14065,1091,1,0,0,0,b,c,4526,2021,6,26,1,2,0,12883.0,11527.0,13881.0,12863.857142857143,12977.142857142857
