Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance
3,2022-08-24,14708,1584,1,1,0,1,b,c,4526
3,2022-08-25,12837,1309,1,0,0,1,b,c,4526
3,2022-08-26,13402,974,1,1,0,1,b,c,4526
3,2022-08-27,11608,859,1,0,0,1,b,c,4526
3,2022-08-28,0,0,0,0,0,1,b,c,4526
3,2022-08-29,13948,1496,1,1,0,1,b,c,4526
3,2022-08-30,13447,1093,1,0,0,1,b,c,4526
3,2022-08-31,13124,1016,1,0,0,1,b,c,4526
3,2022-09-01,12695,1404,1,0,0,0,b,c,4526
3,2022-09-02,9848,782,1,0,0,0,b,c,4526
3,2022-09-03,9577,947,1,0,0,0,b,c,4526
3,2022-09-04,0,0,0,0,0,0,b,c,4526
3,2022-09-05,12646,999,1,1,0,0,b,c,4526
3,2022-09-06,13227,1114,1,1,0,0,b,c,4526
3,2022-09-07,14703,1102,1,1,0,0,b,c,4526
3,2022-09-08,14657,1591,1,1,0,0,b,c,4526
3,2022-09-09,10276,748,1,0,0,0,b,c,4526
3,2022-09-10,9994,820,1,0,0,0,b,c,4526
3,2022-09-11,0,0,0,0,0,0,b,c,4526
3,2022-09-12,11176,1192,1,0,0,0,b,c,4526
3,2022-09-13,12769,1254,1,0,0,0,b,c,4526
3,2022-09-14,12573,1098,1,0,0,0,b,c,4526
3,2022-09-15,13395,1125,1,1,0,0,b,c,4526
3,2022-09-16,10405,787,1,0,0,0,b,c,4526
3,2022-09-17,10478,1194,1,0,0,0,b,c,4526
3,2022-09-18,0,0,0,0,0,0,b,c,4526
3,2022-09-19,13292,975,1,1,0,0,b,c,4526
3,2022-09-20,11940,1084,1,0,0,0,b,c,4526
3,2022-09-21,12766,1318,1,0,0,0,b,c,4526
3,2022-09-22,13475,1099,1,1,0,0,b,c,4526
3,2022-09-23,10475,764,1,0,0,0,b,c,4526
3,2022-09-24,10270,1187,1,0,0,0,b,c,4526
3,2022-09-25,0,0,0,0,0,0,b,c,4526
3,2022-09-26,9272,1104,1,0,0,0,b,c,4526
3,2022-09-27,13668,1187,1,1,0,0,b,c,4526
3,2022-09-28,11610,1085,1,0,0,0,b,c,4526
3,2022-09-29,11417,1327,1,0,0,0,b,c,4526
3,2022-09-30,11387,1102,1,1,0,0,b,c,4526
3,2022-10-01,10991,991,1,1,0,0,b,c,4526
3,2022-10-02,0,0,0,0,0,0,b,c,4526
3,2022-10-03,12182,943,1,1,0,0,b,c,4526
3,2022-10-04,11207,853,1,0,0,0,b,c,4526
3,2022-10-05,11263,964,1,0,0,0,b,c,4526
3,2022-10-06,11474,1366,1,0,0,0,b,c,4526
3,2022-10-07,9504,857,1,0,0,0,b,c,4526
3,2022-10-08,10410,817,1,1,0,0,b,c,4526
3,2022-10-09,0,0,0,0,0,0,b,c,4526
3,2022-10-10,11130,1026,1,1,0,0,b,c,4526
3,2022-10-11,12158,931,1,0,0,0,b,c,4526
3,2022-10-12,11422,868,1,0,0,0,b,c,4526
3,2022-10-13,10491,1214,1,0,0,0,b,c,4526
3,2022-10-14,8584,697,1,0,0,0,b,c,4526
3,2022-10-15,11081,1113,1,1,0,0,b,c,4526
3,2022-10-16,0,0,0,0,0,0,b,c,4526
3,2022-10-17,9445,726,1,0,0,0,b,c,4526
3,2022-10-18,11274,983,1,0,0,0,b,c,4526
3,2022-10-19,12679,1370,1,1,0,0,b,c,4526
3,2022-10-20,12779,1205,1,1,0,0,b,c,4526
3,2022-10-21,10192,1033,1,0,0,0,b,c,4526
3,2022-10-22,9272,923,1,0,0,0,b,c,4526
3,2022-10-23,0,0,0,0,0,0,b,c,4526
3,2022-10-24,11843,1267,1,1,0,0,b,c,4526
3,2022-10-25,10246,773,1,0,0,0,b,c,4526
3,2022-10-26,13648,1203,1,1,0,0,b,c,4526
3,2022-10-27,11497,1162,1,1,0,0,b,c,4526
3,2022-10-28,7696,576,1,0,0,0,b,c,4526
3,2022-10-29,8216,923,1,0,0,0,b,c,4526
3,2022-10-30,0,0,0,0,0,0,b,c,4526
3,2022-10-31,10649,1029,1,1,0,0,b,c,4526
3,2022-11-01,12583,1327,1,1,0,0,b,c,4526
3,2022-11-02,12229,897,1,1,0,0,b,c,4526
3,2022-11-03,12763,1187,1,1,0,0,b,c,4526
3,2022-11-04,11153,840,1,1,0,0,b,c,4526
3,2022-11-05,9160,934,1,0,0,0,b,c,4526
3,2022-11-06,0,0,0,0,0,0,b,c,4526
3,2022-11-07,9514,795,1,0,0,0,b,c,4526
3,2022-11-08,12528,956,1,1,0,0,b,c,4526
3,2022-11-09,10206,752,1,0,0,0,b,c,4526
3,2022-11-10,12111,1269,1,1,0,0,b,c,4526
3,2022-11-11,9786,847,1,1,0,0,b,c,4526
3,2022-11-12,8015,964,1,0,0,0,b,c,4526
3,2022-11-13,0,0,0,0,0,0,b,c,4526
3,2022-11-14,11459,950,1,1,0,0,b,c,4526
3,2022-11-15,10224,923,1,0,0,0,b,c,4526
3,2022-11-16,12381,1191,1,1,0,0,b,c,4526
3,2022-11-17,11507,941,1,1,0,0,b,c,4526
3,2022-11-18,8445,784,1,0,0,0,b,c,4526
3,2022-11-19,10168,1142,1,1,0,0,b,c,4526
3,2022-11-20,0,0,0,0,0,0,b,c,4526
3,2022-11-21,9901,773,1,0,0,0,b,c,4526
3,2022-11-22,11336,972,1,1,0,0,b,c,4526
3,2022-11-23,11143,822,1,0,0,0,b,c,4526
3,2022-11-24,11633,1139,1,1,0,0,b,c,4526
3,2022-11-25,10079,965,1,1,0,0,b,c,4526
3,2022-11-26,7356,903,1,0,0,0,b,c,4526
3,2022-11-27,0,0,0,0,0,0,b,c,4526
3,2022-11-28,9463,679,1,0,0,0,b,c,4526
3,2022-11-29,10070,868,1,0,0,0,b,c,4526
3,2022-11-30,12095,965,1,1,0,0,b,c,4526
3,2022-12-01,8774,666,1,0,0,0,b,c,4526
3,2022-12-02,9934,898,1,1,0,0,b,c,4526
3,2022-12-03,7277,757,1,0,0,0,b,c,4526
3,2022-12-04,0,0,0,0,0,0,b,c,4526
3,2022-12-05,10226,1043,1,1,0,0,b,c,4526
3,2022-12-06,9530,912,1,0,0,0,b,c,4526
3,2022-12-07,9958,712,1,0,0,0,b,c,4526
3,2022-12-08,9011,875,1,0,0,0,b,c,4526
3,2022-12-09,9458,704,1,1,0,0,b,c,4526
3,2022-12-10,10172,950,1,1,0,0,b,c,4526
3,2022-12-11,0,0,0,0,0,0,b,c,4526
3,2022-12-12,10351,956,1,1,0,0,b,c,4526
3,2022-12-13,9357,766,1,0,0,0,b,c,4526
3,2022-12-14,11961,949,1,1,0,0,b,c,4526
3,2022-12-15,8849,713,1,0,0,0,b,c,4526
3,2022-12-16,8109,831,1,0,0,0,b,c,4526
3,2022-12-17,10066,849,1,1,0,0,b,c,4526
3,2022-12-18,0,0,0,0,0,0,b,c,4526
3,2022-12-19,8476,742,1,0,0,0,b,c,4526
3,2022-12-20,11020,812,1,1,0,0,b,c,4526
3,2022-12-21,9465,758,1,0,0,0,b,c,4526
3,2022-12-22,9987,976,1,0,0,0,b,c,4526
3,2022-12-23,9586,896,1,1,0,0,b,c,4526
3,2022-12-24,9828,776,1,1,0,0,b,c,4526
3,2022-12-25,0,0,0,0,a,0,b,c,4526
3,2022-12-26,9205,808,1,0,0,0,b,c,4526
3,2022-12-27,8723,884,1,0,0,0,b,c,4526
3,2022-12-28,11918,1467,1,1,0,0,b,c,4526
3,2022-12-29,10406,962,1,1,0,0,b,c,4526
3,2022-12-30,7984,782,1,0,0,0,b,c,4526
3,2022-12-31,7116,547,1,0,0,0,b,c,4526
3,2023-01-01,0,0,0,0,a,0,b,c,4526
3,2023-01-02,9245,971,1,0,0,0,b,c,4526
3,2023-01-03,10161,781,1,0,0,0,b,c,4526
3,2023-01-04,11751,1403,1,1,0,0,b,c,4526
3,2023-01-05,7785,713,1,0,0,0,b,c,4526
3,2023-01-06,8256,604,1,0,0,0,b,c,4526
3,2023-01-07,9604,703,1,1,0,0,b,c,4526
3,2023-01-08,0,0,0,0,0,0,b,c,4526
3,2023-01-09,10528,888,1,1,0,0,b,c,4526
3,2023-01-10,9505,770,1,0,0,0,b,c,4526
3,2023-01-11,11773,978,1,1,0,0,b,c,4526
3,2023-01-12,11707,1370,1,1,0,0,b,c,4526
3,2023-01-13,10374,890,1,1,0,0,b,c,4526
3,2023-01-14,6513,704,1,0,0,0,b,c,4526
3,2023-01-15,0,0,0,0,0,0,b,c,4526
3,2023-01-16,10157,780,1,1,0,0,b,c,4526
3,2023-01-17,9153,837,1,0,0,0,b,c,4526
3,2023-01-18,11270,968,1,1,0,0,b,c,4526
3,2023-01-19,10129,755,1,1,0,0,b,c,4526
3,2023-01-20,9473,1162,1,1,0,0,b,c,4526
3,2023-01-21,7862,888,1,0,0,0,b,c,4526
3,2023-01-22,0,0,0,0,0,0,b,c,4526
3,2023-01-23,10264,788,1,1,0,0,b,c,4526
3,2023-01-24,9684,914,1,0,0,0,b,c,4526
3,2023-01-25,10677,1272,1,1,0,0,b,c,4526
3,2023-01-26,7991,634,1,0,0,0,b,c,4526
3,2023-01-27,9023,738,1,1,0,0,b,c,4526
3,2023-01-28,8249,859,1,1,0,0,b,c,4526
3,2023-01-29,0,0,0,0,0,0,b,c,4526
3,2023-01-30,9039,1043,1,0,0,0,b,c,4526
3,2023-01-31,12335,1352,1,1,0,0,b,c,4526
3,2023-02-01,10625,986,1,0,0,0,b,c,4526
3,2023-02-02,9386,1000,1,0,0,0,b,c,4526
3,2023-02-03,9960,1091,1,1,0,0,b,c,4526
3,2023-02-04,8739,805,1,1,0,0,b,c,4526
3,2023-02-05,0,0,0,0,0,0,b,c,4526
3,2023-02-06,9486,837,1,0,0,0,b,c,4526
3,2023-02-07,11460,856,1,1,0,0,b,c,4526
3,2023-02-08,12162,1492,1,1,0,0,b,c,4526
3,2023-02-09,9404,703,1,0,0,0,b,c,4526
3,2023-02-10,7873,674,1,0,0,0,b,c,4526
3,2023-02-11,7149,578,1,0,0,0,b,c,4526
3,2023-02-12,0,0,0,0,0,0,b,c,4526
3,2023-02-13,10233,752,1,1,0,0,b,c,4526
3,2023-02-14,10407,1169,1,0,0,0,b,c,4526
3,2023-02-15,9690,1097,1,0,0,0,b,c,4526
3,2023-02-16,9749,1006,1,0,0,0,b,c,4526
3,2023-02-17,10795,1127,1,1,0,0,b,c,4526
3,2023-02-18,8400,608,1,0,0,0,b,c,4526
3,2023-02-19,0,0,0,0,0,0,b,c,4526
3,2023-02-20,9091,664,1,0,0,0,b,c,4526
3,2023-02-21,10383,975,1,0,0,0,b,c,4526
3,2023-02-22,11259,994,1,1,0,0,b,c,4526
3,2023-02-23,12179,1475,1,1,0,0,b,c,4526
3,2023-02-24,8144,679,1,0,0,0,b,c,4526
3,2023-02-25,8101,764,1,0,0,0,b,c,4526
3,2023-02-26,0,0,0,0,0,0,b,c,4526
3,2023-02-27,8813,1082,1,0,0,0,b,c,4526
3,2023-02-28,10490,764,1,0,0,0,b,c,4526
3,2023-03-01,10455,1208,1,0,0,0,b,c,4526
3,2023-03-02,10156,941,1,0,0,0,b,c,4526
3,2023-03-03,10248,1010,1,1,0,0,b,c,4526
3,2023-03-04,11591,997,1,1,0,0,b,c,4526
3,2023-03-05,0,0,0,0,0,0,b,c,4526
3,2023-03-06,11388,1068,1,1,0,0,b,c,4526
3,2023-03-07,10843,832,1,0,0,0,b,c,4526
3,2023-03-08,10777,809,1,0,0,0,b,c,4526
3,2023-03-09,12216,1359,1,1,0,0,b,c,4526
3,2023-03-10,10502,798,1,1,0,0,b,c,4526
3,2023-03-11,8280,796,1,0,0,0,b,c,4526
3,2023-03-12,0,0,0,0,0,0,b,c,4526
3,2023-03-13,10454,1027,1,0,0,0,b,c,4526
3,2023-03-14,12511,914,1,1,0,0,b,c,4526
3,2023-03-15,11288,1089,1,0,0,0,b,c,4526
3,2023-03-16,10364,1074,1,0,0,0,b,c,4526
3,2023-03-17,11088,1279,1,1,0,0,b,c,4526
3,2023-03-18,10864,868,1,1,0,0,b,c,4526
3,2023-03-19,0,0,0,0,0,0,b,c,4526
3,2023-03-20,11705,932,1,1,0,0,b,c,4526
3,2023-03-21,12005,1268,1,0,0,0,b,c,4526
3,2023-03-22,13392,1326,1,1,0,0,b,c,4526
3,2023-03-23,12547,922,1,1,0,0,b,c,4526
3,2023-03-24,9532,705,1,0,0,0,b,c,4526
3,2023-03-25,9930,796,1,0,0,0,b,c,4526
3,2023-03-26,0,0,0,0,0,0,b,c,4526
3,2023-03-27,9940,941,1,0,0,0,b,c,4526
3,2023-03-28,12804,1100,1,1,0,0,b,c,4526
3,2023-03-29,13356,1615,1,1,0,0,b,c,4526
3,2023-03-30,11716,840,1,1,0,0,b,c,4526
3,2023-03-31,10679,839,1,0,0,0,b,c,4526
3,2023-04-01,10311,819,1,0,0,0,b,c,4526
3,2023-04-02,0,0,0,0,0,0,b,c,4526
3,2023-04-03,12740,1434,1,1,0,0,b,c,4526
3,2023-04-04,10406,783,1,0,0,0,b,c,4526
3,2023-04-05,12051,1316,1,0,0,0,b,c,4526
3,2023-04-06,13773,1248,1,1,0,0,b,c,4526
3,2023-04-07,0,0,0,0,a,0,b,c,4526
3,2023-04-08,9456,1120,1,0,0,0,b,c,4526
3,2023-04-09,0,0,0,0,0,0,b,c,4526
3,2023-04-10,10252,976,1,0,0,0,b,c,4526
3,2023-04-11,11720,934,1,0,0,0,b,c,4526
3,2023-04-12,12517,1023,1,0,0,0,b,c,4526
3,2023-04-13,11512,886,1,0,0,0,b,c,4526
3,2023-04-14,10882,1265,1,0,0,0,b,c,4526
3,2023-04-15,11657,1273,1,1,0,0,b,c,4526
3,2023-04-16,0,0,0,0,0,0,b,c,4526
3,2023-04-17,12778,920,1,1,0,0,b,c,4526
3,2023-04-18,12100,1102,1,0,0,0,b,c,4526
3,2023-04-19,15006,1124,1,1,0,0,b,c,4526
3,2023-04-20,13802,1477,1,1,0,0,b,c,4526
3,2023-04-21,9580,878,1,0,0,0,b,c,4526
3,2023-04-22,11782,1453,1,1,0,0,b,c,4526
3,2023-04-23,0,0,0,0,0,0,b,c,4526
3,2023-04-24,13706,1515,1,1,0,0,b,c,4526
3,2023-04-25,14103,1013,1,1,0,0,b,c,4526
3,2023-04-26,12376,1173,1,0,0,0,b,c,4526
3,2023-04-27,11840,1006,1,0,0,0,b,c,4526
3,2023-04-28,10853,901,1,0,0,0,b,c,4526
3,2023-04-29,10538,1136,1,0,0,0,b,c,4526
3,2023-04-30,0,0,0,0,0,0,b,c,4526
3,2023-05-01,12899,1544,1,1,0,0,b,c,4526
3,2023-05-02,11986,1028,1,0,0,0,b,c,4526
3,2023-05-03,14984,1515,1,1,0,0,b,c,4526
3,2023-05-04,13026,1148,1,1,0,0,b,c,4526
3,2023-05-05,13882,1543,1,1,0,0,b,c,4526
3,2023-05-06,9855,784,1,0,0,0,b,c,4526
3,2023-05-07,0,0,0,0,0,0,b,c,4526
3,2023-05-08,10727,786,1,0,0,0,b,c,4526
3,2023-05-09,13580,1204,1,0,0,0,b,c,4526
3,2023-05-10,12757,1533,1,0,0,0,b,c,4526
3,2023-05-11,12796,1061,1,0,0,0,b,c,4526
3,2023-05-12,11125,987,1,0,0,0,b,c,4526
3,2023-05-13,11764,1425,1,1,0,0,b,c,4526
3,2023-05-14,0,0,0,0,0,0,b,c,4526
3,2023-05-15,13029,992,1,1,0,0,b,c,4526
3,2023-05-16,13376,1304,1,0,0,0,b,c,4526
3,2023-05-17,14031,1144,1,0,0,0,b,c,4526
3,2023-05-18,15322,1768,1,1,0,0,b,c,4526
3,2023-05-19,13607,1200,1,1,0,0,b,c,4526
3,2023-05-20,13362,994,1,1,0,0,b,c,4526
3,2023-05-21,0,0,0,0,0,0,b,c,4526
3,2023-05-22,11920,1030,1,0,0,0,b,c,4526
3,2023-05-23,14878,1389,1,1,0,0,b,c,4526
3,2023-05-24,14195,1284,1,0,0,0,b,c,4526
3,2023-05-25,14917,1642,1,1,0,0,b,c,4526
3,2023-05-26,13547,1052,1,1,0,0,b,c,4526
3,2023-05-27,13613,1033,1,1,0,0,b,c,4526
3,2023-05-28,0,0,0,0,0,0,b,c,4526
3,2023-05-29,15329,1755,1,1,0,0,b,c,4526
3,2023-05-30,14142,1069,1,1,0,0,b,c,4526
3,2023-05-31,13170,1024,1,0,0,0,b,c,4526
3,2023-06-01,12851,1494,1,0,0,0,b,c,4526
3,2023-06-02,13534,1401,1,1,0,0,b,c,4526
3,2023-06-03,11013,867,1,0,0,0,b,c,4526
3,2023-06-04,0,0,0,0,0,0,b,c,4526
3,2023-06-05,12095,1017,1,0,0,0,b,c,4526
3,2023-06-06,15801,1825,1,1,0,0,b,c,4526
3,2023-06-07,13962,1044,1,0,0,0,b,c,4526
3,2023-06-08,15651,1492,1,1,0,0,b,c,4526
3,2023-06-09,12645,995,1,0,0,0,b,c,4526
3,2023-06-10,13676,1365,1,1,0,0,b,c,4526
3,2023-06-11,0,0,0,0,0,0,b,c,4526
3,2023-06-12,12446,940,1,0,0,0,b,c,4526
3,2023-06-13,14614,1573,1,1,0,0,b,c,4526
3,2023-06-14,15560,1509,1,1,0,0,b,c,4526
3,2023-06-15,15650,1548,1,1,0,0,b,c,4526
3,2023-06-16,11672,1423,1,0,0,0,b,c,4526
3,2023-06-17,11214,1213,1,0,0,0,b,c,4526
3,2023-06-18,0,0,0,0,0,0,b,c,4526
3,2023-06-19,14591,1790,1,1,0,0,b,c,4526
3,2023-06-20,15246,1128,1,1,0,0,b,c,4526
3,2023-06-21,13720,1213,1,0,0,0,b,c,4526
3,2023-06-22,13051,1297,1,0,0,0,b,c,4526
3,2023-06-23,13034,960,1,0,0,0,b,c,4526
3,2023-06-24,13605,1371,1,1,0,0,b,c,4526
3,2023-06-25,0,0,0,0,0,0,b,c,4526
3,2023-06-26,12806,1096,1,0,0,0,b,c,4526
3,2023-06-27,13866,996,1,1,0,0,b,c,4526
3,2023-06-28,15345,1446,1,1,0,0,b,c,4526
3,2023-06-29,14666,1449,1,1,0,0,b,c,4526
3,2023-06-30,11901,1469,1,0,0,0,b,c,4526
3,2023-07-01,14704,1741,1,1,0,1,b,c,4526
3,2023-07-02,0,0,0,0,0,1,b,c,4526
3,2023-07-03,12293,921,1,0,0,1,b,c,4526
3,2023-07-04,15320,1165,1,1,0,1,b,c,4526
3,2023-07-05,15877,1348,1,1,0,1,b,c,4526
3,2023-07-06,15401,1345,1,1,0,1,b,c,4526
3,2023-07-07,15450,1273,1,1,0,1,b,c,4526
3,2023-07-08,11667,1241,1,0,0,1,b,c,4526
3,2023-07-09,0,0,0,0,0,1,b,c,4526
3,2023-07-10,14981,1822,1,1,0,1,b,c,4526
3,2023-07-11,14925,1332,1,0,0,1,b,c,4526
3,2023-07-12,13646,1518,1,0,0,1,b,c,4526
3,2023-07-13,12833,937,1,0,0,1,b,c,4526
3,2023-07-14,12858,1539,1,0,0,1,b,c,4526
3,2023-07-15,14730,1522,1,1,0,1,b,c,4526
3,2023-07-16,0,0,0,0,0,1,b,c,4526
3,2023-07-17,14383,1138,1,1,0,1,b,c,4526
3,2023-07-18,15619,1448,1,1,0,1,b,c,4526
3,2023-07-19,15617,1164,1,1,0,1,b,c,4526
3,2023-07-20,13845,1602,1,0,0,1,b,c,4526
3,2023-07-21,12105,1361,1,0,0,1,b,c,4526
3,2023-07-22,14755,1123,1,1,0,1,b,c,4526
3,2023-07-23,0,0,0,0,0,1,b,c,4526
3,2023-07-24,12251,1009,1,0,0,1,b,c,4526
3,2023-07-25,13952,1649,1,0,0,1,b,c,4526
3,2023-07-26,15470,1625,1,1,0,1,b,c,4526
3,2023-07-27,15456,1353,1,0,0,1,b,c,4526
3,2023-07-28,12535,1369,1,0,0,1,b,c,4526
3,2023-07-29,13275,1348,1,1,0,1,b,c,4526
3,2023-07-30,0,0,0,0,0,1,b,c,4526
3,2023-07-31,13583,1269,1,0,0,1,b,c,4526
3,2023-08-01,16857,1372,1,1,0,1,b,c,4526
3,2023-08-02,15110,1521,1,0,0,1,b,c,4526
3,2023-08-03,13390,1666,1,0,0,1,b,c,4526
3,2023-08-04,12813,1353,1,0,0,1,b,c,4526
3,2023-08-05,12588,1013,1,0,0,1,b,c,4526
3,2023-08-06,0,0,0,0,0,1,b,c,4526
3,2023-08-07,13107,1260,1,0,0,1,b,c,4526
3,2023-08-08,14238,1057,1,0,0,1,b,c,4526
3,2023-08-09,14431,1186,1,0,0,1,b,c,4526
3,2023-08-10,12551,1185,1,0,0,1,b,c,4526
3,2023-08-11,14508,1520,1,1,0,1,b,c,4526
3,2023-08-12,11278,810,1,0,0,1,b,c,4526
3,2023-08-13,0,0,0,0,0,1,b,c,4526
3,2023-08-14,12454,1420,1,0,0,1,b,c,4526
3,2023-08-15,14077,1439,1,0,0,1,b,c,4526
3,2023-08-16,16382,1333,1,1,0,1,b,c,4526
3,2023-08-17,15686,1186,1,1,0,1,b,c,4526
3,2023-08-18,14321,1353,1,1,0,1,b,c,4526
3,2023-08-19,14065,1504,1,1,0,1,b,c,4526
3,2023-08-20,0,0,0,0,0,1,b,c,4526
3,2023-08-21,12660,1439,1,0,0,1,b,c,4526
3,2023-08-22,13358,1304,1,0,0,1,b,c,4526
3,2023-08-23,15012,1074,1,1,0,1,b,c,4526
3,2023-08-24,12887,1364,1,0,0,1,b,c,4526
3,2023-08-25,11825,1035,1,0,0,1,b,c,4526
3,2023-08-26,10896,805,1,0,0,1,b,c,4526
3,2023-08-27,0,0,0,0,0,1,b,c,4526
3,2023-08-28,15008,1413,1,1,0,1,b,c,4526
3,2023-08-29,14926,1486,1,1,0,1,b,c,4526
3,2023-08-30,16017,1781,1,1,0,1,b,c,4526
3,2023-08-31,13810,1093,1,0,0,1,b,c,4526
3,2023-09-01,12758,1139,1,1,0,0,b,c,4526
3,2023-09-02,11216,1310,1,0,0,0,b,c,4526
3,2023-09-03,0,0,0,0,0,0,b,c,4526
3,2023-09-04,11764,1457,1,0,0,0,b,c,4526
3,2023-09-05,14452,1040,1,1,0,0,b,c,4526
3,2023-09-06,13079,974,1,0,0,0,b,c,4526
3,2023-09-07,14134,1063,1,1,0,0,b,c,4526
3,2023-09-08,12466,1095,1,1,0,0,b,c,4526
3,2023-09-09,8821,691,1,0,0,0,b,c,4526
3,2023-09-10,0,0,0,0,0,0,b,c,4526
3,2023-09-11,13397,995,1,1,0,0,b,c,4526
3,2023-09-12,11950,1407,1,0,0,0,b,c,4526
3,2023-09-13,12583,1068,1,0,0,0,b,c,4526
3,2023-09-14,13515,1352,1,1,0,0,b,c,4526
3,2023-09-15,12524,966,1,1,0,0,b,c,4526
3,2023-09-16,11547,977,1,1,0,0,b,c,4526
3,2023-09-17,0,0,0,0,0,0,b,c,4526
3,2023-09-18,13684,1250,1,1,0,0,b,c,4526
3,2023-09-19,11596,1225,1,0,0,0,b,c,4526
3,2023-09-20,12361,1087,1,0,0,0,b,c,4526
3,2023-09-21,11218,1282,1,0,0,0,b,c,4526
3,2023-09-22,10464,1044,1,0,0,0,b,c,4526
3,2023-09-23,9230,1100,1,0,0,0,b,c,4526
3,2023-09-24,0,0,0,0,0,0,b,c,4526
3,2023-09-25,12852,1063,1,1,0,0,b,c,4526
3,2023-09-26,12343,973,1,0,0,0,b,c,4526
3,2023-09-27,12411,1173,1,0,0,0,b,c,4526
3,2023-09-28,11325,1228,1,0,0,0,b,c,4526
3,2023-09-29,12388,918,1,1,0,0,b,c,4526
3,2023-09-30,11652,900,1,1,0,0,b,c,4526
3,2023-10-01,0,0,0,0,0,0,b,c,4526
3,2023-10-02,10261,1194,1,0,0,0,b,c,4526
3,2023-10-03,13743,1712,1,1,0,0,b,c,4526
3,2023-10-04,11433,1059,1,0,0,0,b,c,4526
3,2023-10-05,11359,1341,1,0,0,0,b,c,4526
3,2023-10-06,10986,1063,1,0,0,0,b,c,4526
3,2023-10-07,8949,1045,1,0,0,0,b,c,4526
3,2023-10-08,0,0,0,0,0,0,b,c,4526
3,2023-10-09,11138,1303,1,0,0,0,b,c,4526
3,2023-10-10,11572,854,1,0,0,0,b,c,4526
3,2023-10-11,13018,1301,1,1,0,0,b,c,4526
3,2023-10-12,11796,844,1,0,0,0,b,c,4526
3,2023-10-13,9877,1190,1,0,0,0,b,c,4526
3,2023-10-14,10959,907,1,1,0,0,b,c,4526
3,2023-10-15,0,0,0,0,0,0,b,c,4526
3,2023-10-16,12076,1091,1,1,0,0,b,c,4526
3,2023-10-17,12229,1083,1,1,0,0,b,c,4526
3,2023-10-18,10822,815,1,0,0,0,b,c,4526
3,2023-10-19,11029,1286,1,0,0,0,b,c,4526
3,2023-10-20,8901,862,1,0,0,0,b,c,4526
3,2023-10-21,10617,993,1,1,0,0,b,c,4526
3,2023-10-22,0,0,0,0,0,0,b,c,4526
3,2023-10-23,11608,1074,1,1,0,0,b,c,4526
3,2023-10-24,10170,982,1,0,0,0,b,c,4526
3,2023-10-25,12850,1331,1,1,0,0,b,c,4526
3,2023-10-26,10042,736,1,0,0,0,b,c,4526
3,2023-10-27,9636,807,1,0,0,0,b,c,4526
3,2023-10-28,8966,802,1,0,0,0,b,c,4526
3,2023-10-29,0,0,0,0,0,0,b,c,4526
3,2023-10-30,11007,1041,1,1,0,0,b,c,4526
3,2023-10-31,12613,916,1,1,0,0,b,c,4526
3,2023-11-01,10728,805,1,0,0,0,b,c,4526
3,2023-11-02,12223,1448,1,1,0,0,b,c,4526
3,2023-11-03,10041,1109,1,1,0,0,b,c,4526
3,2023-11-04,9157,697,1,0,0,0,b,c,4526
3,2023-11-05,0,0,0,0,0,0,b,c,4526
3,2023-11-06,10113,950,1,1,0,0,b,c,4526
3,2023-11-07,10595,991,1,0,0,0,b,c,4526
3,2023-11-08,11515,1045,1,0,0,0,b,c,4526
3,2023-11-09,10029,756,1,0,0,0,b,c,4526
3,2023-11-10,9748,1033,1,0,0,0,b,c,4526
3,2023-11-11,9060,771,1,1,0,0,b,c,4526
3,2023-11-12,0,0,0,0,0,0,b,c,4526
3,2023-11-13,9396,719,1,0,0,0,b,c,4526
3,2023-11-14,9865,950,1,0,0,0,b,c,4526
3,2023-11-15,12367,962,1,1,0,0,b,c,4526
3,2023-11-16,9118,766,1,0,0,0,b,c,4526
3,2023-11-17,9693,775,1,1,0,0,b,c,4526
3,2023-11-18,7750,886,1,0,0,0,b,c,4526
3,2023-11-19,0,0,0,0,0,0,b,c,4526
3,2023-11-20,11701,853,1,1,0,0,b,c,4526
3,2023-11-21,12956,953,1,1,0,0,b,c,4526
3,2023-11-22,10813,1082,1,0,0,0,b,c,4526
3,2023-11-23,11111,1030,1,1,0,0,b,c,4526
3,2023-11-24,8950,1006,1,0,0,0,b,c,4526
3,2023-11-25,10194,1115,1,1,0,0,b,c,4526
3,2023-11-26,0,0,0,0,0,0,b,c,4526
3,2023-11-27,8762,1075,1,0,0,0,b,c,4526
3,2023-11-28,12814,1541,1,1,0,0,b,c,4526
3,2023-11-29,10796,1278,1,0,0,0,b,c,4526
3,2023-11-30,10019,858,1,0,0,0,b,c,4526
3,2023-12-01,9523,988,1,0,0,0,b,c,4526
3,2023-12-02,6907,762,1,0,0,0,b,c,4526
3,2023-12-03,0,0,0,0,0,0,b,c,4526
3,2023-12-04,10897,874,1,1,0,0,b,c,4526
3,2023-12-05,10635,766,1,1,0,0,b,c,4526
3,2023-12-06,11424,1164,1,1,0,0,b,c,4526
3,2023-12-07,10625,1006,1,1,0,0,b,c,4526
3,2023-12-08,8828,1018,1,0,0,0,b,c,4526
3,2023-12-09,9844,704,1,1,0,0,b,c,4526
3,2023-12-10,0,0,0,0,0,0,b,c,4526
3,2023-12-11,8351,770,1,0,0,0,b,c,4526
